year,quarter,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA,month,Company
2018,1,341.4231111111111,341.77416666666664,341.0315777777778,341.4124777777778,22929.672666666665,341.42261111112117,341.43426111111114,341.4454851851824,341.45708611111104,341.4223887035528,341.4340711434416,341.445637477748,341.45711948178894,342.18387547907736,341.42261111112117,340.66134674316487,341.4301272378842,341.4575007133933,341.5590990279833,341.56889475222334,231.5,341.4226580504389,341.4344522222388,341.45700787879514,43.80048423418552,32.17427796005031,23.510253713904653,-0.03242079772285751,-5.902458549228211,-8.362685524307425,-10.978095130945212,-0.011682439888787973,-0.03473077823612446,-0.023048338347336484,-0.011482004040970642,-0.03202078717087984,-0.04653333333333335,-0.06973333333333336,-0.09390000000000004,-0.006554640697089852,-0.01244435214317358,-0.025277611477627575,-0.009545321047018357,48.74036020456628,48.36463210885417,50.37552683964676,50.387446807599694,50.364832061174646,50.37552683964676,49.914454045232176,49.92150497701212,51.55183789730898,-52.111219354811126,0.7496627647715318,0.7518666666666662,341.40607407407407,21.45309045071473,0.3934112255704726,1.95,DABUR
2018,2,369.04741666666666,369.4227604166667,368.6538958333333,369.0494583333333,17710.864166666666,369.02298750001074,368.99026250000003,368.9580763888861,368.9256119791666,369.02308374552626,368.9905231518583,368.95821085550307,368.92614130799535,369.79472524880515,369.02298750001074,368.25124975121633,368.89156690510254,368.96688029593724,368.92264228571054,368.9319379999694,231.5,369.02296993927,368.9901482639069,368.9256078598512,40.693423258630716,29.156041244788053,20.68805671426676,0.09060303151408121,-1.025517754213954,-0.17447709413160925,2.2027443249571,0.03256059366791189,0.09694243753086403,0.06438184386295213,0.03206954750773394,0.0895958387390951,0.13021875000000002,0.194875,0.2603020833333333,0.018987755125721692,0.03732467466093115,0.07455450785827274,0.025269416772941443,50.951997656479264,50.60650675615609,51.35022195553336,51.3501977845051,51.35030607787708,51.35022195553336,49.024039041807804,49.02403904180799,51.796093341209804,-49.36213925591123,0.778201731924976,0.777635416666665,369.04203819444444,21.135305392861934,0.4293660595902775,5.0,DABUR
2018,3,427.049868852459,427.59034972677597,426.4926448087432,427.0478142076503,44664.5018579235,427.03140109290734,427.01300000000055,426.9959285974471,426.97917868852466,427.03189175093075,427.01382403312147,426.9960888645581,426.97789987919367,428.2089868716292,427.03140109290734,425.85381531418545,426.9345830883422,427.0758871157148,427.1056994172787,427.06493508729807,231.5,427.0313649490196,427.0124582878154,426.9785890710381,44.48501327210009,33.10913825417049,24.43096312258603,0.04728842650652669,-3.4248574810013386,-6.339326808331578,-7.516344345347643,0.01806771780924606,0.05399187173707233,0.035924153927826274,0.018188985364374608,0.05155250861787976,0.07255737704918032,0.10632786885245903,0.1384153005464481,0.010937425196044804,0.020211615937609482,0.03896677809850467,0.011689552473869434,49.68914748209066,49.19196477103561,50.176293750592656,50.16299950548982,50.1907812375599,50.176293750592656,49.51078906954596,49.494111589928664,50.65256903148864,-51.14755102240394,1.1039736380086298,1.1074972677595614,427.0436029143898,22.689043780451975,0.44320093657421417,7.934426229508197,DABUR
2018,4,408.12794769503546,408.7784131205674,407.4442819148936,408.126484929078,44529.65004432624,408.12563608157154,408.12200908688106,408.11638962765676,408.11002548759075,408.12498900206106,408.1205983130637,408.11505156272824,408.10929534940254,409.5331210615535,408.12563608157154,406.7181511015897,408.05392591786546,408.1172046626724,408.1323502848778,408.1519261331969,231.5,408.12566125776914,408.12275376774886,408.11105123710627,42.14019412939271,31.385516630182657,23.3853586444352,0.018023163299178635,0.29472952399982993,1.4403106714626175,1.5510752449649214,0.004390688997389437,0.015693652658486445,0.011302963661097003,0.005756213325685775,0.015818084059273305,0.01641179078014183,0.02908909574468084,0.04534574468085105,0.0022466766204778618,0.0069683274584986,0.017276272969843232,0.0042793976247288085,50.52734250663828,50.44918934988999,51.21127911906044,51.223952463083556,51.19972765257468,51.21127911906044,49.60265231702942,49.61120342295378,51.32449431476414,-49.208323363790555,1.3565622016380428,1.353180407801417,408.11639332151304,22.129680922364624,0.5041440867584024,10.983377659574469,DABUR
2019,1,431.61590322580645,432.14193548387095,431.07398924731183,431.60091397849465,31262.142365591397,431.60994408603415,431.6223526881734,431.63535627239867,431.6486946236561,431.6102297210311,431.62287725976876,431.63616661547593,431.6498708808241,432.71081651989243,431.60994408603415,430.50907165217586,431.60620141733364,431.63375642764356,431.73485515482037,431.6978530570254,231.5,431.6099080792698,431.62209103944303,431.64831779081425,40.285273132975824,28.751636467138113,20.726359267262133,-0.037515784398044386,-4.5256454513575415,-5.705729158089625,-7.476788311164015,-0.012647538737659149,-0.039641159792995796,-0.026993621055336647,-0.013704265348125317,-0.038496933611757496,-0.04990322580645159,-0.07664516129032255,-0.10449462365591396,-0.004802118393495516,-0.01030530901582965,-0.021677830259773365,-0.008889162477614043,49.06127160325942,48.920565193435,48.83820212445002,48.82477756505337,48.84947521589866,48.83820212445002,49.28632999154385,49.272935772042764,49.382330258987196,-51.98001418622812,1.077240960766406,1.0759354838709663,431.60561290322585,21.771176389816606,0.4878228025040586,1.935483870967742,DABUR
2019,2,394.0075111111111,394.4292111111111,393.55823333333336,393.99502222222225,34460.748222222224,393.99900222223556,394.0036133333365,394.00861111110834,394.0141827777788,393.99896437120236,394.0039667366816,394.0094032951751,394.01518799446376,394.89703709768145,393.99900222223556,393.1009673467896,394.04444118139776,393.9556406478965,393.9512647180203,393.9952220841499,231.5,393.999050708324,394.0036181481648,394.0137370707103,41.706592178105055,29.50128301279508,20.797041697895256,-0.015761039889149234,-2.475277919748487,-3.186603290876512,-4.081693322606038,-0.005002365479237128,-0.01622362326138466,-0.01122125778214753,-0.005784699288596621,-0.01639380895402385,-0.01895555555555557,-0.031011111111111125,-0.043511111111111125,-0.0015714892955993396,-0.0032230816181595253,-0.008078074857704372,-0.003885034515053051,49.5249648449838,49.461767728682005,49.53955949598508,49.548087489449316,49.52770186044367,49.53955949598508,49.19033999420026,49.21256221642261,50.201203734433015,-50.474502338747556,0.8795355888108889,0.8798888888888866,393.99415555555555,21.346974151081547,0.4463770169218499,5.0,DABUR
2019,3,430.7827882960413,431.2965146299484,430.2744728915663,430.7892426850258,28644.764629948364,430.7693136833181,430.7441254302961,430.71872920252156,430.69281196213615,430.7692283878026,430.74384731595666,430.71807436141444,430.692013826151,431.832326598606,430.7693136833181,429.7063007680301,430.6766733861895,430.7278782050481,430.73858984646444,430.7181046263488,231.5,430.76930112177706,430.7441734796504,430.6931892505131,40.920246312915054,28.757601186097787,20.080816789933067,0.07252595546714166,2.130153237396991,4.555693703618134,5.941432107424125,0.02538107184595917,0.07721456165164815,0.05183348980568898,0.026060535263450577,0.07306279235958171,0.10033347676419967,0.15315189328743545,0.20548623063683305,0.012555103335884466,0.025148427116021266,0.0513585711191033,0.017216167698365002,51.32503020833075,51.255506772945225,50.67815375991698,50.68038619195024,50.67651455001663,50.67815375991698,49.77491994212193,49.77298120382163,50.47520101533523,-48.31202008083126,1.028343886880933,1.0291415662650583,430.78674340218015,21.7469364303491,0.49143202735847474,7.935025817555938,DABUR
2019,4,459.83998226950354,460.3451351950355,459.3329454787234,459.83252437943264,23790.102171985814,459.82715868795884,459.8208277925584,459.81369754727854,459.80606050532043,459.8272080680912,459.820296967713,459.8129319725561,459.8052842452972,460.87660887385886,459.82715868795884,458.77770850205883,459.82215947616044,459.76979540563343,459.80905152759385,459.85656165949655,231.5,459.8271364042816,459.82085217200495,459.8065808349524,41.81434139896782,30.117032258290703,21.294067101947967,0.02157153573068222,-2.229404217854813,-0.9073415772258495,-0.5973479880017246,0.006911100378204498,0.02192382279398149,0.01501272241577699,0.007647727258879298,0.021582979376367568,0.02686170212765958,0.04253102836879432,0.05990691489361703,0.0034643896886310654,0.007175537773337709,0.015651105999023293,0.004780412667901665,49.976770292635706,49.75803313676334,48.675285591259055,48.67139473271778,48.67922107600594,48.675285591259055,48.95349399694856,48.942832275834746,49.28973854197471,-51.54365064474534,1.0187356926104025,1.0183178191489342,459.8368683510638,22.627775124903888,0.4311347685755434,11.03058510638298,DABUR
2020,1,479.17833821682717,480.0114378401004,478.3232733361239,479.18688781917126,34234.44286312265,479.1909606530055,479.19522708246546,479.19865564392074,479.2022059439109,479.19076993973766,479.1948283386311,479.1988005600638,479.2030950031548,481.0648045823731,479.1909606530055,477.31711672363775,479.22609488888315,479.0463498887999,478.8280434234406,478.6544545909149,231.5,479.1910145177651,479.19547718712585,479.2023729974529,41.73671441386933,29.98716193902419,21.319575577182306,-0.010123992447091654,-2.0445150878525404,-1.7657503306008873,-1.517006446697421,-0.004058398893478413,-0.012325063417155469,-0.008266664523677055,-0.004294443090980987,-0.012584371017716766,-0.016031812473838423,-0.022771033905399734,-0.030755546253662613,0.0013552456309347954,0.00217223087057379,0.0034632625864841,-0.0021332861372258018,50.23268744048021,50.089671588335314,50.97587708290541,50.978328319002365,50.97600597098932,50.97587708290541,49.62792154208215,49.63477164705877,51.017650879125036,-48.814552025507595,1.7248132352359693,1.7281289242360816,479.17386633179854,21.65811243130935,0.5356251136001672,1.9640016743407283,DABUR
2020,2,462.5448700564972,463.32697175141243,461.6870508474576,462.53328813559324,51069.02892655367,462.525213559331,462.51624406780024,462.50848662899915,462.50069887005753,462.52546172165233,462.5168331387611,462.50830869092556,462.4993756166418,464.21373702672275,462.525213559331,460.83669009193926,462.5013832806254,462.63626989768153,462.72705986564165,462.73562478644715,231.5,462.52512257936456,462.51597062148664,462.5003623009768,41.03143981763356,29.809423780211862,21.933429499963577,0.022221353031818467,-3.1524929083391418,-5.248734067406268,-7.321984989990049,0.008628582891243696,0.02608610501050109,0.0174575221192574,0.008933074283734755,0.025586137114913726,0.03483615819209038,0.049118644067796584,0.06624858757062144,0.0060767344827756505,0.011023828460471896,0.02132458401232911,0.004886616165611222,49.43449366110124,49.14893523262356,50.112716254584676,50.108434377771445,50.12415546218647,50.112716254584676,49.0443668682129,49.027279216171756,51.71453599973086,-51.76313422861291,1.6652700845574098,1.66256497175141,462.51577024482106,21.971833905383342,0.5428131482540111,5.067796610169491,DABUR
2020,3,491.6609696969697,492.2576363636363,491.034696969697,491.65086868686865,42844.39616161616,491.63317171717864,491.6108959596001,491.5883905723878,491.5659520202032,491.6331600613209,491.61092887122624,491.5891727835944,491.5680720768784,492.8719990466047,491.63317171717864,490.39434438775254,491.5652035544055,491.62267950165585,491.5529234388465,491.44319998179645,231.5,491.6332257836694,491.6108629629791,491.56597015610697,40.79208813828088,29.67462714448152,21.79849924765546,0.06179558404250801,-2.9813559401620893,-3.5146476921224905,-3.5753967429953626,0.02223119009464477,0.06508798444248713,0.04285679434784237,0.021100706715975297,0.05858811938993327,0.089,0.13498989898989902,0.17722222222222225,0.009859795121076214,0.019615258919053444,0.03889519377551252,0.012661094640247979,49.92819224633888,49.61304233322638,49.27666183640402,49.27653674571624,49.26620345138559,49.27666183640402,49.21463975984639,49.23143778692719,50.144508672441496,-51.58559076709415,1.233008003123269,1.233747474747473,491.64773400673397,21.61866960095314,0.49018129748551603,7.984848484848484,DABUR
2020,4,514.1185864435864,514.6431467181467,513.5186615186615,514.1004611754612,54674.35413985414,514.0904826254892,514.0778432003474,514.0657664807637,514.0540267052779,514.0904560152959,514.0781039758583,514.0656724279123,514.0528866188882,515.2100061263454,514.0904826254892,512.9709591246329,514.0203853188574,514.1515787870597,514.157585293328,514.1868890882982,231.5,514.0904728380797,514.0778303303433,514.0536905736927,41.982970706951065,30.22950501177866,21.45992193456255,0.03368182742874218,-2.0267829768965253,-2.6122533899585383,-2.522026871698923,0.012352039437595106,0.03756939640768296,0.02521735697008786,0.012785809024153789,0.03622454132221036,0.04976404976404978,0.07222222222222222,0.09656799656799657,0.005434885350665458,0.010694552729000436,0.020879323022996284,0.006470724585002686,50.00570528495449,49.70966199458283,50.515326773015765,50.517300352746,50.51739064032954,50.515326773015765,49.00088255178181,49.00220541637075,52.169880464367665,-51.005316524452965,1.1391324897861463,1.1372372372372381,514.0874231374232,22.47024727656095,0.49204033485516846,11.016087516087516,DABUR
2021,1,528.4083608360836,528.9566776677668,527.8181738173818,528.3987788778878,40128.862486248625,528.3957997799845,528.3920528052847,528.3879684635106,528.3837722772289,528.3957798196817,528.3918370008474,528.3877017461774,528.3835049592703,529.5387210259277,528.3957997799845,527.2528785340412,528.3494240845598,528.3914284241878,528.4074549442536,528.4529858061422,231.5,528.3957892724331,528.3921188118946,528.3839342934294,40.037354515463086,28.365609635403025,19.83020374415311,0.011919480406509631,-4.399640391774223,-5.369100197309575,-6.280720630960071,0.003942818834231827,0.01227486041137745,0.008332041577145625,0.004196786907105568,0.01166328556708194,0.015544554455445512,0.024081408140814043,0.03321232123212315,0.0018855464749812643,0.0038885039107778973,0.008038738194434188,0.002233552210447836,49.82006216269218,49.491684265408225,49.857067250440984,49.85909054499296,49.856734559287986,49.857067250440984,48.57481564616697,48.56983198014285,50.82188418559079,-50.17770749542068,1.152243836534282,1.1528052805280555,528.391210121012,21.77229738623556,0.5050790849737083,2.0165016501650164,DABUR
2021,2,550.2826338797814,550.7996502732241,549.7198469945355,550.274087431694,33134.2050273224,550.2618098360724,550.2471737704959,550.2332072859737,550.2196005464493,550.2619996651337,550.2476902879099,550.2338819674013,550.2202694961013,551.3315258733704,550.2618098360724,549.1920937987745,550.2063687387807,550.2292763422362,550.1829176481992,550.2097305361399,231.5,550.2617914105928,550.2469602914524,550.2192004967694,40.149521415507074,28.06280440024065,19.70726160399964,0.037930853296606115,0.863896217471611,2.7917657652682406,4.289512252102528,0.014309377223724717,0.041730169032282785,0.02742079180855806,0.013612471299892891,0.03819147494409936,0.05767213114754099,0.08516939890710382,0.11063387978142077,0.005931250035491399,0.011278642568181507,0.021535391413835578,0.0068648562278233105,50.59717559992957,50.558429086049976,51.41449114178391,51.408756781923955,51.41483585078977,51.41449114178391,49.94593357884183,49.94450977549675,51.353127998591326,-48.768288644734355,1.0896887582934056,1.0903606557377077,550.2645282331512,21.703972441851597,0.47095219973668717,5.049180327868853,DABUR
2021,3,608.3926455026455,608.9866243386243,607.7193756613756,608.385164021164,31774.760423280422,608.3644804232896,608.3381809523852,608.3109841269846,608.2831158730171,608.3643111604075,608.3374681053003,608.3098999328521,608.281897590271,609.6046824251853,608.3644804232896,607.1242784213939,608.270746629727,608.3968958168974,608.2923897854621,608.2209266285072,231.5,608.3644659098534,608.3383604938458,608.2837612313582,40.92273659414606,30.139024421317593,21.56868664024406,0.07807549857238141,-4.254532363562826,-5.524342973000782,-5.430675450577931,0.02684305510725288,0.08241357013657122,0.05557051502931834,0.02800234258109752,0.07855786172544227,0.10650793650793648,0.1623703703703704,0.22023280423280425,0.009281122795099806,0.019000005894493528,0.03928205589824416,0.013206414720575493,49.90710388107996,49.43669946132073,50.955590395139744,50.95940462965348,50.961751770339,50.955590395139744,48.532887629793976,48.52015688559316,52.65762089392488,-50.65126325213922,1.2791560880383952,1.2785396825396862,608.363721340388,21.751915496231693,0.46703377273335056,8.0,DABUR
2021,4,592.2080652080652,592.7653367653368,591.5600707850707,592.1780780780781,25310.78271128271,592.1942771342863,592.2142567567608,592.2347440297428,592.2558467395979,592.1942630293105,592.2147078904155,592.2356937075036,592.257158692254,593.3725233025187,592.1942771342863,591.0160309660538,592.3293115022866,592.2502110182195,592.2278800856847,592.1500120453776,231.5,592.194318458017,592.2142746317959,592.2553289653346,42.09232058849622,30.376821466193967,22.178743828293225,-0.05926929677175045,-1.9861268660194282,-1.882146300133705,-1.7876266906729066,-0.020444861105041044,-0.06289566294362192,-0.042450801838580875,-0.02146498475050156,-0.06046864090913013,-0.08069498069498066,-0.12319819819819817,-0.16787859287859289,-0.0062650744632296905,-0.012616202314762145,-0.026380363268375652,-0.00988328854542559,49.54500186107658,49.63095374563244,50.16047704865945,50.165198735150014,50.152522943580806,50.16047704865945,49.15747676613526,49.17472618014938,51.83226919592073,-50.527795630875175,1.2150499858836872,1.214982839982842,592.1678285428285,21.609555620844727,0.4603540481959929,11.048262548262548,DABUR
2022,1,563.3231176470588,563.8520000000001,562.7639019607843,563.3143725490196,20475.782352941176,563.340019607852,563.3713372549062,563.4016862745063,563.43101764706,563.3398151604364,563.370423684131,563.3999935179614,563.4288838271617,564.4334997981869,563.340019607852,562.246539417517,563.4943574067302,563.4053304801986,563.3045805450811,563.3455969812532,231.5,563.3400570006136,563.3714281045961,563.4319561497394,41.92447414588973,30.55982787901373,22.836610571375896,-0.08137820513065412,0.030930129500972774,-0.585698329634236,-2.0897125604095206,-0.030608523694596514,-0.08906866672532884,-0.058460143030732326,-0.028890309200275854,-0.08048815161228923,-0.12486274509803921,-0.18307843137254903,-0.23650980392156865,-0.010709889095490732,-0.021126511269832997,-0.04001300604192386,-0.014403372349429162,49.13232935657914,49.350285969676136,50.027405540815536,50.03363422886194,50.01665413044625,50.027405540815536,49.73810908138439,49.74578878015988,50.714443703423306,-50.57717511719105,1.0969507607039992,1.0959411764705886,563.310091503268,22.18845206484416,0.41894258221989517,1.411764705882353,DABUR
2015,1,865.8794348404255,866.9651795212765,864.676213430851,865.8401130319149,4325.977393617021,865.8057320478788,865.7534757313867,865.6969831560286,865.6384142287266,865.8036315099699,865.7503654617509,865.6949281378595,865.6396184099581,868.2949404475603,865.8057320478788,863.3165236481974,865.5928861115102,865.749811102376,865.9339493683051,865.654435539655,816.0446808510638,865.8061912664967,865.7552460106498,865.6409863697243,41.34713376931787,29.3248691206304,20.14169445608587,0.16204797889394962,1.4564457178820618,2.4370102919757897,2.5902029022367032,0.053266048219575264,0.16401310000584443,0.11074673586251807,0.05531993359033879,0.15407468367022364,0.20844414893617022,0.3278357712765957,0.44870678191489355,0.011681455788265014,0.02580791935104135,0.05490821301945744,0.018565495749096637,50.94580032115413,50.95892488243205,51.97457581952333,51.9911832590195,51.96146811990386,51.97457581952333,50.292556838483016,50.31772466868956,51.232988041640716,-47.06550089206929,2.3428515362055444,2.3499035904255368,865.8271686613476,22.01311283126064,0.4315079149271042,2.5222739361702127,DIVISLAB
2015,2,902.2657114754098,903.561287431694,901.0346710382514,902.2565158469946,4409.342513661202,902.2340834972938,902.2158649180466,902.2034977049182,902.1935875409877,902.2363665066079,902.2202185832198,902.207987858227,902.1973243733087,904.959650546168,902.2340834972938,899.5085164484198,902.1776220439423,902.2418022554476,902.2433821407958,902.2611307894205,786.0,902.233505999816,902.2139969399319,902.1903090115902,41.43592299948938,29.62186313735467,21.20524486830556,0.027841670169612073,0.8082789760209529,0.8393779104797796,2.8231090802857977,0.016147923388026935,0.0390421332992026,0.022894209911175665,0.010663484918429469,0.029639506856958247,0.0712786885245902,0.08705355191256833,0.10207650273224046,0.006410818917689366,0.009981915073689411,0.015335689611905769,0.003068075798539223,50.53387607179017,50.629412899706004,49.804793980546506,49.78946948398508,49.81633561436297,49.804793980546506,50.23529734341717,50.21408083117692,48.29203432131719,-49.44990878717977,2.5661163112129732,2.563460109289622,902.2841581056466,21.560568782198086,0.38282782534597204,5.049180327868853,DIVISLAB
2015,3,1062.2644625,1063.91296875,1060.52826875,1062.2372229166667,6714.668541666667,1062.1641520833875,1062.0701743750217,1061.9738549999968,1061.876550520837,1062.1634322475124,1062.0684508622783,1061.9718520926353,1061.8743815024359,1067.5796434649137,1062.1641520833875,1056.7486607018614,1061.7824475455402,1062.1169187949467,1061.909108389175,1061.7206594439538,786.0,1062.1643344607603,1062.0706845834202,1061.8778674624277,42.5275582048137,31.716419161252034,24.22404038084876,0.2725618990382893,-2.6276752841629785,-3.2709559070647685,-3.1969284544362733,0.09498138523422302,0.2890507450765891,0.19406935984236612,0.09747059019965257,0.27323029992321934,0.37723541666666655,0.5741895833333335,0.7698520833333332,0.07316472395822535,0.1474909859532911,0.29695657382759955,0.028802680816774395,50.75426828469541,50.31810180370088,51.22021188277502,51.22032585657344,51.2230463167855,51.22021188277502,49.67372748893167,49.68006058827145,50.97645263894283,-48.47715258150076,3.924981826410424,3.923675000000007,1062.2261534722222,21.31590586010277,0.4732240196584558,7.953125,DIVISLAB
2015,4,1131.0984260696075,1132.5126136111728,1129.6203170028818,1131.0610840168476,4078.1383285302595,1131.0449855908353,1131.023280869007,1131.003001551756,1130.9830569718508,1131.0448147505354,1131.0239849202007,1131.003585239887,1130.9833691938172,1134.1129750742273,1131.0449855908353,1127.9769961074433,1130.8787127775504,1130.8515148418282,1130.9135595855093,1130.8452259637559,786.0,1131.0451968718116,1131.023175940385,1130.982518288988,42.46992391293519,30.559005810612984,21.76928794231842,0.05646468177413864,-0.6838569908370269,-3.9454484741169553,-5.7757887539822015,0.02082983033452849,0.06144555671802451,0.040615726383496024,0.02021604606982571,0.056735121903533386,0.08311904234094437,0.12176900908889386,0.16331190423409447,0.004675966321852499,0.009033826999771852,0.017586412280532614,0.005011519746251647,49.753122764846964,49.4847360781837,49.88164888429712,49.890417913017345,49.86503004839764,49.88164888429712,50.600073177122546,50.61485186625267,49.40904825141793,-50.07020280952975,2.929501147200234,2.9311571713589073,1131.0646715436342,21.663729583696874,0.4419321885388117,11.032587009532255,DIVISLAB
2016,1,1033.2147444444442,1034.9365,1031.3912,1033.1532666666667,5641.260888888889,1033.2263244444982,1033.320056666687,1033.414472592589,1033.509263888893,1033.2268792412865,1033.3208968709423,1033.4161766342163,1033.5123606455159,1036.919938869827,1033.2263244444982,1029.5327100191696,1033.8022252038036,1033.2714420713519,1033.35771706177,1033.5277531237655,786.0,1033.2262172074254,1033.319713333418,1033.5087664650027,42.811931726614866,31.45406515248481,23.03505465852268,-0.2672924501433241,-1.9538607150877818,-2.6446201304880668,-2.0466092070146287,-0.09401762965595549,-0.2854814042293625,-0.19146377457340702,-0.09618401129943674,-0.2696831092919006,-0.3740111111111111,-0.5638333333333334,-0.7576666666666668,-0.01573227329264471,-0.03191860539331529,-0.06473302297258328,-0.02509181820861622,49.29685839133821,49.47879787251224,49.889198568027645,49.87786117068044,49.90552169107993,49.889198568027645,50.131436095571004,50.11738424838764,50.042643127981194,-49.47071194841667,3.583257783141992,3.583055555555561,1033.1603222222222,21.523674509054622,0.40905976402157085,2.0166666666666666,DIVISLAB
2016,2,1072.4243548387096,1073.8980645161291,1070.987129032258,1072.4324623655914,4346.05870967742,1072.3784881720965,1072.3130139785148,1072.244179211466,1072.1740274193592,1072.3786129667233,1072.3110041060083,1072.2419290977034,1072.1722761875533,1075.3935984744014,1072.3784881720965,1069.3633778697915,1072.1185964044319,1072.2562701563568,1072.1569807841552,1072.1650856693293,786.0,1072.3780727781236,1072.313266666748,1072.1757165203944,42.19650477161498,30.099401086573927,21.19579537408363,0.19679514750395335,1.4206399606840996,3.8393513563225548,5.4344542579971105,0.06760886071520175,0.20633677917005613,0.13872791845485438,0.06965291014986856,0.1949627228701823,0.26821505376344085,0.4121720430107527,0.5542688172043011,0.013479268975792566,0.02739589106772074,0.0565732342794612,0.018897078916101605,50.701463996395844,50.69616053458772,50.154251869441886,50.15881131009177,50.15569329044153,50.154251869441886,49.91765006347706,49.909743248922254,49.254186756551604,-48.463442839504495,2.9418086753784407,2.942591397849469,1072.4392186379928,21.522201686515373,0.3862337978066124,5.064516129032258,DIVISLAB
2016,3,1246.3650430107527,1247.8205806451613,1244.8031075268818,1246.3776989247312,4938.895698924731,1246.3001763441348,1246.2014129032461,1246.1038580645106,1246.0063096774236,1246.2998088089885,1246.2017202015318,1246.103179429283,1246.004149389713,1249.4454142870206,1246.3001763441348,1243.154938401249,1245.8515947930127,1246.1585652148124,1246.212474616524,1246.105041376743,786.0,1246.3002937750489,1246.2016677420042,1246.0059859241064,42.01967970081057,31.082625891873395,23.340497074896383,0.2743900606551393,-0.7871054808703665,-0.4545571430513345,0.4598872995890381,0.09808860745697255,0.2956594192757129,0.1975708118187403,0.09903003957018149,0.2773856538240811,0.3923763440860215,0.5848924731182795,0.7839354838709678,0.01710425589629139,0.03429571018894757,0.06852088733309694,0.022917680881945263,50.730948380858344,50.40330521837508,52.389091237290444,52.39273547251942,52.38881519789003,52.389091237290444,49.43820168229451,49.43820168229409,51.937268884713426,-47.06884957308616,3.05139241541256,3.0522473118279674,1246.3337956989249,21.859522279174268,0.5008426014459516,8.0,DIVISLAB
2016,4,1172.4646282973622,1174.1093743187269,1170.649378678875,1172.3668410725966,16122.075430564639,1172.5902201875372,1172.866011554413,1173.1414461158274,1173.417931109662,1172.5895995561143,1172.865807915585,1173.1417032578154,1173.4172755437164,1176.5695638479415,1172.5902201875372,1168.6108765271329,1173.7014894881215,1172.7931134688947,1172.9946943892105,1173.2071217232415,905.5299760191847,1172.5905649595547,1172.8663349321141,1173.4175380030144,41.262112037452056,29.608411858747182,21.725470115030898,-0.7731871146376754,-3.644283068672171,-3.591475750048428,-4.188147571290932,-0.2762083594707127,-0.8276759876021278,-0.551467628131415,-0.27557228590106614,-0.7712593883883192,-1.1048942664050576,-1.6590037061260083,-2.2117287987791587,-0.05132309889884409,-0.10167348171547429,-0.2002562171545571,-0.0757312152617409,48.57438349197336,48.78292477809266,49.43718448588248,49.4450979669101,49.42102348560881,49.43718448588248,49.484969132947136,49.50469458846524,50.47071656815256,-51.19589594066358,3.5311867614665116,3.5288532810115627,1172.3751980233994,21.830323029708932,0.44362744446334895,11.062786134728581,DIVISLAB
2017,1,729.0955913978495,730.0265591397849,728.0432258064516,729.0414516129032,30410.406451612904,729.1094602151032,729.1958827957191,729.28221218637,729.3679709677464,729.1097392674831,729.1958994719897,729.2823118086598,729.3689712662081,731.1926333072086,729.1094602151032,727.0262871229979,729.4728621427336,729.222685616534,729.2408248114729,729.2233069995602,2252.0,729.1093582267589,729.1956845878692,729.3682662760154,42.474643327555206,32.40963310380955,25.15465722642276,-0.24129880065318807,-8.928052008119788,-13.833187092186792,-16.06543780336231,-0.08616020450666591,-0.25923199872503844,-0.1730717942183725,-0.0866594575483005,-0.2427671603306572,-0.34503225806451615,-0.5144301075268817,-0.6887956989247312,-0.021505768144902435,-0.04353319360947669,-0.08720437743378896,-0.034223209042657236,48.17879761797357,47.84911881776136,48.617827552270874,48.61272819773548,48.62724629934855,48.617827552270874,47.57761858540093,47.558160377989246,50.18104060247617,-52.93408728130395,2.0348728874480297,2.0299784946236596,729.0370788530465,20.983185477008423,0.5169985851211542,2.0161290322580645,DIVISLAB
2017,2,627.7633224043716,628.5089398907104,626.9905792349726,627.7546775956284,17732.25573770492,627.7441726776461,627.7322579235173,627.7211424407914,627.7104513661246,627.7445158217313,627.7329007558969,627.7219218023372,627.7112570620245,629.288684215163,627.7441726776461,626.1996611401293,627.7148519109475,627.7665437633477,627.6845246977213,627.7861203193994,2252.0,627.744195281182,627.73192604742,627.7099491310096,41.07179663119126,29.246889471074628,21.352364869000745,0.029822054093749446,-4.22405853001109,-5.611124776201377,-5.249317008280112,0.011615065834312837,0.03325875970674762,0.02164369387243478,0.010664740312668423,0.02975255687613296,0.04723497267759567,0.0683825136612022,0.0882622950819672,0.005081414432907257,0.009490244933624789,0.017922977655566455,0.004730746349415231,49.346600231832426,49.14930975038732,48.66809849013654,48.659675757801885,48.67109772499038,48.66809849013654,49.2285413957461,49.22854139574604,49.96719608970092,-52.469527894699176,1.537984456765492,1.5383606557377074,627.7513989071037,21.025885906959527,0.4458547479845844,5.049180327868853,DIVISLAB
